Year,Kommune,Species,Køn,Type,Total
2013,Vejen,Rådyr,Hun,Rå,22.0
2013,Vejen,Rådyr,Hun,Rå,33.0
2013,Vejen,Rådyr,Han,Lam,37.0
2013,Vejen,Rådyr,Hun,Lam,48.0
2013,Vejen,Rådyr,,Lam,56.0
2013,Aabenraa,Rådyr,Han,Råbuk,186.0
2013,Aabenraa,Rådyr,Han,Råbuk,44.0
2013,Aabenraa,Rådyr,Han,Råbuk,78.0
2013,Aabenraa,Rådyr,Hun,Rå,63.0
2013,Aabenraa,Rådyr,Hun,Rå,18.0
2013,Aabenraa,Rådyr,Hun,Rå,48.0
2013,Aabenraa,Rådyr,Han,Lam,26.0
2013,Aabenraa,Rådyr,Hun,Lam,56.0
2013,Aabenraa,Rådyr,,Lam,40.0
2013,Fredericia,Rådyr,Han,Råbuk,44.0
2013,Fredericia,Rådyr,Han,Råbuk,17.0
2013,Fredericia,Rådyr,Han,Råbuk,19.0
2013,Fredericia,Rådyr,Hun,Rå,13.0
2013,Fredericia,Rådyr,Hun,Rå,4.0
2013,Fredericia,Rådyr,Hun,Rå,8.0
2013,Fredericia,Rådyr,Han,Lam,14.0
2013,Fredericia,Rådyr,Hun,Lam,16.0
2013,Fredericia,Rådyr,,Lam,13.0
2013,Horsens,Rådyr,Han,Råbuk,100.0
2013,Horsens,Rådyr,Han,Råbuk,32.0
2013,Horsens,Rådyr,Han,Råbuk,67.0
2013,Horsens,Rådyr,Hun,Rå,58.0
2013,Horsens,Rådyr,Hun,Rå,21.0
2013,Horsens,Rådyr,Hun,Rå,22.0
2013,Horsens,Rådyr,Han,Lam,30.0
2013,Horsens,Rådyr,Hun,Lam,42.0
2013,Horsens,Rådyr,,Lam,33.0
2013,Kolding,Rådyr,Han,Råbuk,134.0
2013,Kolding,Rådyr,Han,Råbuk,52.0
2013,Kolding,Rådyr,Han,Råbuk,55.0
2013,Kolding,Rådyr,Hun,Rå,66.0
2013,Kolding,Rådyr,Hun,Rå,17.0
2013,Kolding,Rådyr,Hun,Rå,30.0
2013,Kolding,Rådyr,Han,Lam,32.0
2013,Kolding,Rådyr,Hun,Lam,45.0
2013,Kolding,Rådyr,,Lam,25.0
2013,Vejle,Rådyr,Han,Råbuk,232.0
2013,Vejle,Rådyr,Han,Råbuk,80.0
2013,Vejle,Rådyr,Han,Råbuk,147.0
2013,Vejle,Rådyr,Hun,Rå,100.0
2013,Vejle,Rådyr,Hun,Rå,29.0
2013,Vejle,Rådyr,Hun,Rå,78.0
2013,Vejle,Rådyr,Han,Lam,43.0
2013,Vejle,Rådyr,Hun,Lam,110.0
2013,Vejle,Rådyr,,Lam,72.0
2013,Herning,Rådyr,Han,Råbuk,271.0
2013,Herning,Rådyr,Han,Råbuk,111.0
2013,Herning,Rådyr,Han,Råbuk,157.0
2013,Herning,Rådyr,Hun,Rå,122.0
2013,Herning,Rådyr,Hun,Rå,52.0
2013,Herning,Rådyr,Hun,Rå,77.0
2013,Herning,Rådyr,Han,Lam,85.0
2013,Herning,Rådyr,Hun,Lam,136.0
2013,Herning,Rådyr,,Lam,80.0
2013,Holstebro,Rådyr,Han,Råbuk,188.0
2013,Holstebro,Rådyr,Han,Råbuk,72.0
2013,Holstebro,Rådyr,Han,Råbuk,95.0
2013,Holstebro,Rådyr,Hun,Rå,73.0
2013,Holstebro,Rådyr,Hun,Rå,30.0
2013,Holstebro,Rådyr,Hun,Rå,63.0
2013,Holstebro,Rådyr,Han,Lam,55.0
2013,Holstebro,Rådyr,Hun,Lam,72.0
2013,Holstebro,Rådyr,,Lam,64.0
2013,Lemvig,Rådyr,Han,Råbuk,53.0
2013,Lemvig,Rådyr,Han,Råbuk,33.0
2013,Lemvig,Rådyr,Han,Råbuk,26.0
2013,Lemvig,Rådyr,Hun,Rå,30.0
2013,Lemvig,Rådyr,Hun,Rå,9.0
2013,Lemvig,Rådyr,Hun,Rå,19.0
2013,Lemvig,Rådyr,Han,Lam,19.0
2013,Lemvig,Rådyr,Hun,Lam,22.0
2013,Lemvig,Rådyr,,Lam,8.0
2013,Struer,Rådyr,Han,Råbuk,26.0
2013,Struer,Rådyr,Han,Råbuk,1.0
2013,Struer,Rådyr,Han,Råbuk,14.0
2013,Struer,Rådyr,Hun,Rå,9.0
2013,Struer,Rådyr,Hun,Rå,3.0
2013,Struer,Rådyr,Hun,Rå,6.0
2013,Struer,Rådyr,Han,Lam,3.0
2013,Struer,Rådyr,Hun,Lam,7.0
2013,Struer,Rådyr,,Lam,4.0
2013,Syddjurs,Rådyr,Han,Råbuk,224.0
2013,Syddjurs,Rådyr,Han,Råbuk,63.0
2013,Syddjurs,Rådyr,Han,Råbuk,93.0
2013,Syddjurs,Rådyr,Hun,Rå,106.0
2013,Syddjurs,Rådyr,Hun,Rå,42.0
2013,Syddjurs,Rådyr,Hun,Rå,71.0
2013,Syddjurs,Rådyr,Han,Lam,51.0
2013,Syddjurs,Rådyr,Hun,Lam,67.0
2013,Syddjurs,Rådyr,,Lam,45.0
2013,Norddjurs,Rådyr,Han,Råbuk,219.0
2013,Norddjurs,Rådyr,Han,Råbuk,66.0
2013,Norddjurs,Rådyr,Han,Råbuk,159.0
2013,Norddjurs,Rådyr,Hun,Rå,106.0
2013,Norddjurs,Rådyr,Hun,Rå,29.0
2013,Norddjurs,Rådyr,Hun,Rå,74.0
2013,Norddjurs,Rådyr,Han,Lam,43.0
2013,Norddjurs,Rådyr,Hun,Lam,93.0
2013,Norddjurs,Rådyr,,Lam,75.0
2013,Favrskov,Rådyr,Han,Råbuk,160.0
2013,Favrskov,Rådyr,Han,Råbuk,52.0
2013,Favrskov,Rådyr,Han,Råbuk,94.0
2013,Favrskov,Rådyr,Hun,Rå,63.0
2013,Favrskov,Rådyr,Hun,Rå,26.0
2013,Favrskov,Rådyr,Hun,Rå,48.0
2013,Favrskov,Rådyr,Han,Lam,62.0
2013,Favrskov,Rådyr,Hun,Lam,58.0
2013,Favrskov,Rådyr,,Lam,66.0
2013,Odder,Rådyr,Han,Råbuk,62.0
2013,Odder,Rådyr,Han,Råbuk,20.0
2013,Odder,Rådyr,Han,Råbuk,27.0
2013,Odder,Rådyr,Hun,Rå,22.0
2013,Odder,Rådyr,Hun,Rå,14.0
2013,Odder,Rådyr,Hun,Rå,23.0
2013,Odder,Rådyr,Han,Lam,12.0
2013,Odder,Rådyr,Hun,Lam,33.0
2013,Odder,Rådyr,,Lam,21.0
2013,Randers,Rådyr,Han,Råbuk,137.0
2013,Randers,Rådyr,Han,Råbuk,66.0
2013,Randers,Rådyr,Han,Råbuk,78.0
2013,Randers,Rådyr,Hun,Rå,54.0
2013,Randers,Rådyr,Hun,Rå,17.0
2013,Randers,Rådyr,Hun,Rå,49.0
2013,Randers,Rådyr,Han,Lam,45.0
2013,Randers,Rådyr,Hun,Lam,54.0
2013,Randers,Rådyr,,Lam,44.0
2013,Silkeborg,Rådyr,Han,Råbuk,190.0
2013,Silkeborg,Rådyr,Han,Råbuk,85.0
2013,Silkeborg,Rådyr,Han,Råbuk,114.0
2013,Silkeborg,Rådyr,Hun,Rå,90.0
2013,Silkeborg,Rådyr,Hun,Rå,27.0
2013,Silkeborg,Rådyr,Hun,Rå,69.0
2013,Silkeborg,Rådyr,Han,Lam,84.0
2013,Silkeborg,Rådyr,Hun,Lam,81.0
2013,Silkeborg,Rådyr,,Lam,68.0
2013,Samsø,Rådyr,Han,Råbuk,53.0
2013,Samsø,Rådyr,Han,Råbuk,14.0
2013,Samsø,Rådyr,Han,Råbuk,34.0
2013,Samsø,Rådyr,Hun,Rå,34.0
2013,Samsø,Rådyr,Hun,Rå,14.0
2013,Samsø,Rådyr,Hun,Rå,14.0
2013,Samsø,Rådyr,Han,Lam,14.0
2013,Samsø,Rådyr,Hun,Lam,32.0
2013,Samsø,Rådyr,,Lam,15.0
2013,Skanderborg,Rådyr,Han,Råbuk,91.0
2013,Skanderborg,Rådyr,Han,Råbuk,37.0
2013,Skanderborg,Rådyr,Han,Råbuk,57.0
2013,Skanderborg,Rådyr,Hun,Rå,47.0
2013,Skanderborg,Rådyr,Hun,Rå,23.0
2013,Skanderborg,Rådyr,Hun,Rå,31.0
2013,Skanderborg,Rådyr,Han,Lam,37.0
2013,Skanderborg,Rådyr,Hun,Lam,43.0
2013,Skanderborg,Rådyr,,Lam,26.0
2013,Aarhus,Rådyr,Han,Råbuk,106.0
2013,Aarhus,Rådyr,Han,Råbuk,33.0
2013,Aarhus,Rådyr,Han,Råbuk,69.0
2013,Aarhus,Rådyr,Hun,Rå,46.0
2013,Aarhus,Rådyr,Hun,Rå,21.0
2013,Aarhus,Rådyr,Hun,Rå,33.0
2013,Aarhus,Rådyr,Han,Lam,27.0
2013,Aarhus,Rådyr,Hun,Lam,30.0
2013,Aarhus,Rådyr,,Lam,28.0
2013,Ikast-Brande,Rådyr,Han,Råbuk,132.0
2013,Ikast-Brande,Rådyr,Han,Råbuk,60.0
2013,Ikast-Brande,Rådyr,Han,Råbuk,107.0
2013,Ikast-Brande,Rådyr,Hun,Rå,68.0
2013,Ikast-Brande,Rådyr,Hun,Rå,33.0
2013,Ikast-Brande,Rådyr,Hun,Rå,50.0
2013,Ikast-Brande,Rådyr,Han,Lam,36.0
2013,Ikast-Brande,Rådyr,Hun,Lam,67.0
2013,Ikast-Brande,Rådyr,,Lam,51.0
2013,Ringkøbing-Skjern,Rådyr,Han,Råbuk,287.0
2013,Ringkøbing-Skjern,Rådyr,Han,Råbuk,140.0
2013,Ringkøbing-Skjern,Rådyr,Han,Råbuk,126.0
2013,Ringkøbing-Skjern,Rådyr,Hun,Rå,137.0
2013,Ringkøbing-Skjern,Rådyr,Hun,Rå,51.0
2013,Ringkøbing-Skjern,Rådyr,Hun,Rå,71.0
2013,Ringkøbing-Skjern,Rådyr,Han,Lam,78.0
2013,Ringkøbing-Skjern,Rådyr,Hun,Lam,92.0
2013,Ringkøbing-Skjern,Rådyr,,Lam,93.0
2013,Hedensted,Rådyr,Han,Råbuk,120.0
2013,Hedensted,Rådyr,Han,Råbuk,31.0
2013,Hedensted,Rådyr,Han,Råbuk,68.0
2013,Hedensted,Rådyr,Hun,Rå,60.0
2013,Hedensted,Rådyr,Hun,Rå,17.0
2013,Hedensted,Rådyr,Hun,Rå,31.0
2013,Hedensted,Rådyr,Han,Lam,36.0
2013,Hedensted,Rådyr,Hun,Lam,42.0
2013,Hedensted,Rådyr,,Lam,39.0
2013,Morsø,Rådyr,Han,Råbuk,43.0
2013,Morsø,Rådyr,Han,Råbuk,9.0
2013,Morsø,Rådyr,Han,Råbuk,37.0
2013,Morsø,Rådyr,Hun,Rå,15.0
2013,Morsø,Rådyr,Hun,Rå,5.0
2013,Morsø,Rådyr,Hun,Rå,13.0
2013,Morsø,Rådyr,Han,Lam,15.0
2013,Morsø,Rådyr,Hun,Lam,20.0
2013,Morsø,Rådyr,,Lam,14.0
2013,Skive,Rådyr,Han,Råbuk,181.0
2013,Skive,Rådyr,Han,Råbuk,48.0
2013,Skive,Rådyr,Han,Råbuk,97.0
2013,Skive,Rådyr,Hun,Rå,76.0
2013,Skive,Rådyr,Hun,Rå,19.0
2013,Skive,Rådyr,Hun,Rå,44.0
2013,Skive,Rådyr,Han,Lam,60.0
2013,Skive,Rådyr,Hun,Lam,57.0
2013,Skive,Rådyr,,Lam,47.0
2013,Thisted,Rådyr,Han,Råbuk,144.0
2013,Thisted,Rådyr,Han,Råbuk,51.0
2013,Thisted,Rådyr,Han,Råbuk,90.0
2013,Thisted,Rådyr,Hun,Rå,82.0
2013,Thisted,Rådyr,Hun,Rå,37.0
2013,Thisted,Rådyr,Hun,Rå,51.0
2013,Thisted,Rådyr,Han,Lam,51.0
2013,Thisted,Rådyr,Hun,Lam,60.0
2013,Thisted,Rådyr,,Lam,62.0
2013,Viborg,Rådyr,Han,Råbuk,366.0
2013,Viborg,Rådyr,Han,Råbuk,131.0
2013,Viborg,Rådyr,Han,Råbuk,194.0
2013,Viborg,Rådyr,Hun,Rå,188.0
2013,Viborg,Rådyr,Hun,Rå,68.0
2013,Viborg,Rådyr,Hun,Rå,149.0
2013,Viborg,Rådyr,Han,Lam,119.0
2013,Viborg,Rådyr,Hun,Lam,149.0
2013,Viborg,Rådyr,,Lam,103.0
2013,Brønderslev-Dronninglund,Rådyr,Han,Råbuk,141.0
2013,Brønderslev-Dronninglund,Rådyr,Han,Råbuk,45.0
2013,Brønderslev-Dronninglund,Rådyr,Han,Råbuk,92.0
2013,Brønderslev-Dronninglund,Rådyr,Hun,Rå,60.0
2013,Brønderslev-Dronninglund,Rådyr,Hun,Rå,24.0
2013,Brønderslev-Dronninglund,Rådyr,Hun,Rå,41.0
2013,Brønderslev-Dronninglund,Rådyr,Han,Lam,41.0
2013,Brønderslev-Dronninglund,Rådyr,Hun,Lam,70.0
2013,Brønderslev-Dronninglund,Rådyr,,Lam,46.0
2013,Frederikshavn,Rådyr,Han,Råbuk,162.0
2013,Frederikshavn,Rådyr,Han,Råbuk,56.0
2013,Frederikshavn,Rådyr,Han,Råbuk,87.0
2013,Frederikshavn,Rådyr,Hun,Rå,69.0
2013,Frederikshavn,Rådyr,Hun,Rå,27.0
2013,Frederikshavn,Rådyr,Hun,Rå,50.0
2013,Frederikshavn,Rådyr,Han,Lam,66.0
2013,Frederikshavn,Rådyr,Hun,Lam,67.0
2013,Frederikshavn,Rådyr,,Lam,59.0
2013,Vesthimmerland,Rådyr,Han,Råbuk,129.0
2013,Vesthimmerland,Rådyr,Han,Råbuk,59.0
2013,Vesthimmerland,Rådyr,Han,Råbuk,43.0
2013,Vesthimmerland,Rådyr,Hun,Rå,42.0
2013,Vesthimmerland,Rådyr,Hun,Rå,20.0
2013,Vesthimmerland,Rådyr,Hun,Rå,41.0
2013,Vesthimmerland,Rådyr,Han,Lam,35.0
2013,Vesthimmerland,Rådyr,Hun,Lam,53.0
2013,Vesthimmerland,Rådyr,,Lam,34.0
2013,Læsø,Rådyr,Han,Råbuk,22.0
2013,Læsø,Rådyr,Han,Råbuk,8.0
2013,Læsø,Rådyr,Han,Råbuk,17.0
2013,Læsø,Rådyr,Hun,Rå,15.0
2013,Læsø,Rådyr,Hun,Rå,5.0
2013,Læsø,Rådyr,Hun,Rå,8.0
2013,Læsø,Rådyr,Han,Lam,5.0
2013,Læsø,Rådyr,Hun,Lam,22.0
2013,Læsø,Rådyr,,Lam,7.0
2013,Rebild,Rådyr,Han,Råbuk,123.0
2013,Rebild,Rådyr,Han,Råbuk,30.0
2013,Rebild,Rådyr,Han,Råbuk,53.0
2013,Rebild,Rådyr,Hun,Rå,55.0
2013,Rebild,Rådyr,Hun,Rå,19.0
2013,Rebild,Rådyr,Hun,Rå,34.0
2013,Rebild,Rådyr,Han,Lam,36.0
2013,Rebild,Rådyr,Hun,Lam,47.0
2013,Rebild,Rådyr,,Lam,44.0
2013,Mariagerfjord,Rådyr,Han,Råbuk,179.0
2013,Mariagerfjord,Rådyr,Han,Råbuk,76.0
2013,Mariagerfjord,Rådyr,Han,Råbuk,64.0
2013,Mariagerfjord,Rådyr,Hun,Rå,74.0
2013,Mariagerfjord,Rådyr,Hun,Rå,27.0
2013,Mariagerfjord,Rådyr,Hun,Rå,45.0
2013,Mariagerfjord,Rådyr,Han,Lam,58.0
2013,Mariagerfjord,Rådyr,Hun,Lam,72.0
2013,Mariagerfjord,Rådyr,,Lam,70.0
2013,Jammerbugt,Rådyr,Han,Råbuk,173.0
2013,Jammerbugt,Rådyr,Han,Råbuk,69.0
2013,Jammerbugt,Rådyr,Han,Råbuk,74.0
2013,Jammerbugt,Rådyr,Hun,Rå,74.0
2013,Jammerbugt,Rådyr,Hun,Rå,20.0
2013,Jammerbugt,Rådyr,Hun,Rå,55.0
2013,Jammerbugt,Rådyr,Han,Lam,57.0
2013,Jammerbugt,Rådyr,Hun,Lam,73.0
2013,Jammerbugt,Rådyr,,Lam,57.0
2013,Aalborg,Rådyr,Han,Råbuk,255.0
2013,Aalborg,Rådyr,Han,Råbuk,121.0
2013,Aalborg,Rådyr,Han,Råbuk,117.0
2013,Aalborg,Rådyr,Hun,Rå,88.0
2013,Aalborg,Rådyr,Hun,Rå,30.0
2013,Aalborg,Rådyr,Hun,Rå,71.0
2013,Aalborg,Rådyr,Han,Lam,76.0
2013,Aalborg,Rådyr,Hun,Lam,119.0
2013,Aalborg,Rådyr,,Lam,50.0
2013,Hjørring,Rådyr,Han,Råbuk,218.0
2013,Hjørring,Rådyr,Han,Råbuk,92.0
2013,Hjørring,Rådyr,Han,Råbuk,118.0
2013,Hjørring,Rådyr,Hun,Rå,98.0
2013,Hjørring,Rådyr,Hun,Rå,37.0
2013,Hjørring,Rådyr,Hun,Rå,49.0
2013,Hjørring,Rådyr,Han,Lam,57.0
2013,Hjørring,Rådyr,Hun,Lam,92.0
2013,Hjørring,Rådyr,,Lam,65.0
2014,København,Rådyr,Han,Råbuk,4.0
2014,København,Rådyr,Han,Råbuk,1.0
2014,København,Rådyr,Han,Råbuk,5.0
2014,København,Rådyr,Hun,Rå,3.0
2014,København,Rådyr,Hun,Rå,3.0
2014,København,Rådyr,Hun,Rå,4.0
2014,København,Rådyr,Han,Lam,1.0
2014,København,Rådyr,Hun,Lam,2.0
2014,København,Rådyr,,Lam,2.0
2014,Frederiksberg,Rådyr,Hun,Rå,1.0
2014,Ballerup,Rådyr,Han,Råbuk,2.0
2014,Ballerup,Rådyr,Han,Råbuk,3.0
2014,Ballerup,Rådyr,Hun,Rå,1.0
2014,Ballerup,Rådyr,Han,Lam,1.0
2014,Ballerup,Rådyr,Hun,Lam,1.0
2014,Ballerup,Rådyr,,Lam,1.0
2014,Dragør,Rådyr,Han,Råbuk,1.0
2014,Dragør,Rådyr,Hun,Rå,1.0
2014,Gentofte,Rådyr,Han,Råbuk,1.0
2014,Gentofte,Rådyr,Hun,Rå,1.0
2014,Gentofte,Rådyr,Hun,Lam,1.0
2014,Gladsaxe,Rådyr,Han,Råbuk,1.0
2014,Gladsaxe,Rådyr,Hun,Rå,1.0
2014,Herlev,Rådyr,Han,Råbuk,2.0
2014,Albertslund,Rådyr,Han,Råbuk,2.0
2014,Albertslund,Rådyr,Han,Råbuk,1.0
2014,Albertslund,Rådyr,Hun,Rå,4.0
2014,Albertslund,Rådyr,Hun,Rå,1.0
2014,Albertslund,Rådyr,Hun,Lam,2.0
2014,Høje-Taastrup,Rådyr,Han,Råbuk,15.0
2014,Høje-Taastrup,Rådyr,Han,Råbuk,8.0
2014,Høje-Taastrup,Rådyr,Han,Råbuk,8.0
2014,Høje-Taastrup,Rådyr,Hun,Rå,10.0
2014,Høje-Taastrup,Rådyr,Hun,Rå,5.0
2014,Høje-Taastrup,Rådyr,Hun,Rå,5.0
2014,Høje-Taastrup,Rådyr,Han,Lam,4.0
2014,Høje-Taastrup,Rådyr,Hun,Lam,5.0
2014,Høje-Taastrup,Rådyr,,Lam,6.0
2014,Lyngby-Taarbæk,Rådyr,Han,Råbuk,3.0
2014,Lyngby-Taarbæk,Rådyr,Han,Råbuk,1.0
2014,Lyngby-Taarbæk,Rådyr,Han,Råbuk,1.0
2014,Lyngby-Taarbæk,Rådyr,Hun,Rå,2.0
2014,Lyngby-Taarbæk,Rådyr,Hun,Rå,1.0
2014,Lyngby-Taarbæk,Rådyr,,Lam,2.0
2014,Rødovre,Rådyr,Hun,Rå,2.0
2014,Ishøj,Rådyr,Han,Råbuk,3.0
2014,Ishøj,Rådyr,Hun,Rå,2.0
2014,Ishøj,Rådyr,Hun,Rå,1.0
2014,Tårnby,Rådyr,Han,Råbuk,1.0
2014,Tårnby,Rådyr,Hun,Rå,1.0
2014,Tårnby,Rådyr,Han,Lam,3.0
2014,Tårnby,Rådyr,Hun,Lam,1.0
2014,Furesø,Rådyr,Han,Råbuk,17.0
2014,Furesø,Rådyr,Han,Råbuk,7.0
2014,Furesø,Rådyr,Han,Råbuk,14.0
2014,Furesø,Rådyr,Hun,Rå,10.0
2014,Furesø,Rådyr,Hun,Rå,4.0
2014,Furesø,Rådyr,Han,Lam,3.0
2014,Furesø,Rådyr,Hun,Lam,7.0
2014,Furesø,Rådyr,,Lam,2.0
2014,Allerød,Rådyr,Han,Råbuk,24.0
2014,Allerød,Rådyr,Han,Råbuk,5.0
2014,Allerød,Rådyr,Han,Råbuk,17.0
2014,Allerød,Rådyr,Hun,Rå,10.0
2014,Allerød,Rådyr,Hun,Rå,1.0
2014,Allerød,Rådyr,Hun,Rå,6.0
2014,Allerød,Rådyr,Hun,Lam,3.0
2014,Allerød,Rådyr,,Lam,7.0
2014,Fredensborg,Rådyr,Han,Råbuk,54.0
2014,Fredensborg,Rådyr,Han,Råbuk,18.0
2014,Fredensborg,Rådyr,Han,Råbuk,39.0
2014,Fredensborg,Rådyr,Hun,Rå,32.0
2014,Fredensborg,Rådyr,Hun,Rå,6.0
2014,Fredensborg,Rådyr,Hun,Rå,28.0
2014,Fredensborg,Rådyr,Han,Lam,10.0
2014,Fredensborg,Rådyr,Hun,Lam,16.0
2014,Fredensborg,Rådyr,,Lam,25.0
2014,Helsingør,Rådyr,Han,Råbuk,37.0
2014,Helsingør,Rådyr,Han,Råbuk,6.0
2014,Helsingør,Rådyr,Han,Råbuk,25.0
2014,Helsingør,Rådyr,Hun,Rå,11.0
2014,Helsingør,Rådyr,Hun,Rå,10.0
2014,Helsingør,Rådyr,Hun,Rå,14.0
2014,Helsingør,Rådyr,Han,Lam,11.0
2014,Helsingør,Rådyr,Hun,Lam,8.0
2014,Helsingør,Rådyr,,Lam,11.0
2014,Hillerød,Rådyr,Han,Råbuk,87.0
2014,Hillerød,Rådyr,Han,Råbuk,34.0
2014,Hillerød,Rådyr,Han,Råbuk,66.0
2014,Hillerød,Rådyr,Hun,Rå,46.0
2014,Hillerød,Rådyr,Hun,Rå,13.0
2014,Hillerød,Rådyr,Hun,Rå,46.0
2014,Hillerød,Rådyr,Han,Lam,24.0
2014,Hillerød,Rådyr,Hun,Lam,28.0
2014,Hillerød,Rådyr,,Lam,37.0
2014,Hørsholm,Rådyr,Han,Råbuk,4.0
2014,Hørsholm,Rådyr,Han,Råbuk,2.0
2014,Hørsholm,Rådyr,Han,Råbuk,3.0
2014,Hørsholm,Rådyr,Hun,Rå,12.0
2014,Hørsholm,Rådyr,Hun,Rå,2.0
2014,Hørsholm,Rådyr,Hun,Rå,3.0
2014,Hørsholm,Rådyr,Han,Lam,2.0
2014,Hørsholm,Rådyr,Hun,Lam,3.0
2014,Rudersdal,Rådyr,Han,Råbuk,15.0
2014,Rudersdal,Rådyr,Han,Råbuk,3.0
2014,Rudersdal,Rådyr,Han,Råbuk,5.0
2014,Rudersdal,Rådyr,Hun,Rå,5.0
2014,Rudersdal,Rådyr,Hun,Rå,1.0
2014,Rudersdal,Rådyr,Han,Lam,2.0
2014,Rudersdal,Rådyr,Hun,Lam,2.0
2014,Rudersdal,Rådyr,,Lam,2.0
2014,Egedal,Rådyr,Han,Råbuk,62.0
2014,Egedal,Rådyr,Han,Råbuk,14.0
2014,Egedal,Rådyr,Han,Råbuk,37.0
2014,Egedal,Rådyr,Hun,Rå,19.0
2014,Egedal,Rådyr,Hun,Rå,6.0
2014,Egedal,Rådyr,Hun,Rå,16.0
2014,Egedal,Rådyr,Han,Lam,11.0
2014,Egedal,Rådyr,Hun,Lam,14.0
2014,Egedal,Rådyr,,Lam,15.0
2014,Frederikssund,Rådyr,Han,Råbuk,137.0
2014,Frederikssund,Rådyr,Han,Råbuk,24.0
2014,Frederikssund,Rådyr,Han,Råbuk,70.0
2014,Frederikssund,Rådyr,Hun,Rå,55.0
2014,Frederikssund,Rådyr,Hun,Rå,17.0
2014,Frederikssund,Rådyr,Hun,Rå,43.0
2014,Frederikssund,Rådyr,Han,Lam,30.0
2014,Frederikssund,Rådyr,Hun,Lam,47.0
2014,Frederikssund,Rådyr,,Lam,32.0
2014,Greve,Rådyr,Han,Råbuk,15.0
2014,Greve,Rådyr,Han,Råbuk,2.0
2014,Greve,Rådyr,Han,Råbuk,4.0
2014,Greve,Rådyr,Hun,Rå,6.0
2014,Greve,Rådyr,Hun,Rå,1.0
2014,Greve,Rådyr,Hun,Rå,2.0
2014,Greve,Rådyr,Hun,Lam,2.0
2014,Greve,Rådyr,,Lam,1.0
2014,Køge,Rådyr,Han,Råbuk,104.0
2014,Køge,Rådyr,Han,Råbuk,47.0
2014,Køge,Rådyr,Han,Råbuk,91.0
2014,Køge,Rådyr,Hun,Rå,85.0
2014,Køge,Rådyr,Hun,Rå,22.0
2014,Køge,Rådyr,Hun,Rå,59.0
2014,Køge,Rådyr,Han,Lam,38.0
2014,Køge,Rådyr,Hun,Lam,75.0
2014,Køge,Rådyr,,Lam,66.0
2014,Halsnæs,Rådyr,Han,Råbuk,46.0
2014,Halsnæs,Rådyr,Han,Råbuk,8.0
2014,Halsnæs,Rådyr,Han,Råbuk,15.0
2014,Halsnæs,Rådyr,Hun,Rå,9.0
2014,Halsnæs,Rådyr,Hun,Rå,2.0
2014,Halsnæs,Rådyr,Hun,Rå,9.0
2014,Halsnæs,Rådyr,Han,Lam,8.0
2014,Halsnæs,Rådyr,Hun,Lam,11.0
2014,Halsnæs,Rådyr,,Lam,3.0
2014,Roskilde,Rådyr,Han,Råbuk,92.0
2014,Roskilde,Rådyr,Han,Råbuk,39.0
2014,Roskilde,Rådyr,Han,Råbuk,59.0
2014,Roskilde,Rådyr,Hun,Rå,48.0
2014,Roskilde,Rådyr,Hun,Rå,15.0
2014,Roskilde,Rådyr,Hun,Rå,32.0
2014,Roskilde,Rådyr,Han,Lam,19.0
2014,Roskilde,Rådyr,Hun,Lam,34.0
2014,Roskilde,Rådyr,,Lam,35.0
2014,Solrød,Rådyr,Han,Råbuk,5.0
2014,Solrød,Rådyr,Han,Råbuk,2.0
2014,Solrød,Rådyr,Han,Råbuk,6.0
2014,Solrød,Rådyr,Hun,Rå,7.0
2014,Solrød,Rådyr,Hun,Rå,1.0
2014,Solrød,Rådyr,Hun,Rå,6.0
2014,Solrød,Rådyr,Han,Lam,2.0
2014,Solrød,Rådyr,Hun,Lam,5.0
2014,Solrød,Rådyr,,Lam,4.0
2014,Gribskov,Rådyr,Han,Råbuk,111.0
2014,Gribskov,Rådyr,Han,Råbuk,30.0
2014,Gribskov,Rådyr,Han,Råbuk,50.0
2014,Gribskov,Rådyr,Hun,Rå,52.0
2014,Gribskov,Rådyr,Hun,Rå,14.0
2014,Gribskov,Rådyr,Hun,Rå,38.0
2014,Gribskov,Rådyr,Han,Lam,28.0
2014,Gribskov,Rådyr,Hun,Lam,34.0
2014,Gribskov,Rådyr,,Lam,27.0
2014,Odsherred,Rådyr,Han,Råbuk,117.0
2014,Odsherred,Rådyr,Han,Råbuk,38.0
2014,Odsherred,Rådyr,Han,Råbuk,59.0
2014,Odsherred,Rådyr,Hun,Rå,44.0
2014,Odsherred,Rådyr,Hun,Rå,13.0
2014,Odsherred,Rådyr,Hun,Rå,29.0
2014,Odsherred,Rådyr,Han,Lam,28.0
2014,Odsherred,Rådyr,Hun,Lam,41.0
2014,Odsherred,Rådyr,,Lam,22.0
2014,Holbæk,Rådyr,Han,Råbuk,299.0
2014,Holbæk,Rådyr,Han,Råbuk,97.0
2014,Holbæk,Rådyr,Han,Råbuk,176.0
2014,Holbæk,Rådyr,Hun,Rå,132.0
2014,Holbæk,Rådyr,Hun,Rå,45.0
2014,Holbæk,Rådyr,Hun,Rå,112.0
2014,Holbæk,Rådyr,Han,Lam,40.0
2014,Holbæk,Rådyr,Hun,Lam,93.0
2014,Holbæk,Rådyr,,Lam,93.0
2014,Faxe,Rådyr,Han,Råbuk,212.0
2014,Faxe,Rådyr,Han,Råbuk,46.0
2014,Faxe,Rådyr,Han,Råbuk,114.0
